entity_id,entity_title,name,pageUrl
PID_000002222515,Q102421907,Tobias Kley,https://www.wikidata.org/wiki/Q102421907
PID_000002222544,Q102421944,Shahrzad Faghih Roohi,https://www.wikidata.org/wiki/Q102421944
PID_000002222545,Q102421945,Peipei Deng,https://www.wikidata.org/wiki/Q102421945
PID_000002222595,Q102422007,Geovani Nunes Grapiglia,https://www.wikidata.org/wiki/Q102422007
PID_000002222648,Q102422078,Rachel Davis,https://www.wikidata.org/wiki/Q102422078
PID_000002222717,Q102422231,Marco Laumanns,https://www.wikidata.org/wiki/Q102422231
PID_000002222718,Q102422258,Gabriel Minder,https://www.wikidata.org/wiki/Q102422258
PID_000002222739,Q102422293,Zhigeng Geng,https://www.wikidata.org/wiki/Q102422293
PID_000002222853,Q102422449,Carla Howe,https://www.wikidata.org/wiki/Q102422449
PID_000002222860,Q102422456,Hyungryul Baik,https://www.wikidata.org/wiki/Q102422456
PID_000002222874,Q102422474,Jonathan Lee,https://www.wikidata.org/wiki/Q102422474
PID_000002222875,Q102422475,Tracy Nance,https://www.wikidata.org/wiki/Q102422475
PID_000002222876,Q102422477,Thomas Benedict Williams,https://www.wikidata.org/wiki/Q102422477
PID_000002222914,Q102422528,Daniel Zoufiné Baré Contreras,https://www.wikidata.org/wiki/Q102422528
PID_000002222956,Q102422580,"Harry Richard H Richard, Richard, H R Gail",https://www.wikidata.org/wiki/Q102422580
PID_000002222980,Q102422605,Jonas Šukys,https://www.wikidata.org/wiki/Q102422605
PID_000002222982,Q102422607,Gabriel Rosser,https://www.wikidata.org/wiki/Q102422607
PID_000002223011,Q102422639,Abhay Subramanian,https://www.wikidata.org/wiki/Q102422639
PID_000002223094,Q102422740,Martien Oppeneer,https://www.wikidata.org/wiki/Q102422740
PID_000002223105,Q102422755,Martin Gawecki,https://www.wikidata.org/wiki/Q102422755
PID_000002223106,Q102422756,Tsung-Jung Liu,https://www.wikidata.org/wiki/Q102422756
PID_000002223107,Q102422757,Kuan-Hsien Liu,https://www.wikidata.org/wiki/Q102422757
PID_000002223109,Q102422759,Xue Wang,https://www.wikidata.org/wiki/Q102422759
PID_000002223157,Q102422814,Seyed Mostafa Rahimi Azghadi,https://www.wikidata.org/wiki/Q102422814
PID_000002223182,Q102422844,Rima Alaifari,https://www.wikidata.org/wiki/Q102422844
PID_000002223213,Q102422882,Olaf Bonorden,https://www.wikidata.org/wiki/Q102422882
PID_000002223217,Q102422887,Thanawath Niyamosoth,https://www.wikidata.org/wiki/Q102422887
PID_000002223276,Q102422973,Yupeng Cun,https://www.wikidata.org/wiki/Q102422973
PID_000002223283,Q102422991,Klaus Denker,https://www.wikidata.org/wiki/Q102422991
PID_000002223285,Q102422997,Daniel Engel,https://www.wikidata.org/wiki/Q102422997
PID_000002223288,Q102423002,Rolf Westerteiger,https://www.wikidata.org/wiki/Q102423002
PID_000002223434,Q102423189,Elaís C. Malheiro,https://www.wikidata.org/wiki/Q102423189
PID_000002223435,Q102423191,Ricardo T. Bortolotti,https://www.wikidata.org/wiki/Q102423191
PID_000002223437,Q102423193,Qie He,https://www.wikidata.org/wiki/Q102423193
PID_000002223461,Q102423225,Christina Brigitte Drab,https://www.wikidata.org/wiki/Q102423225
PID_000002223462,Q102423226,Gerald Walter Gökler,https://www.wikidata.org/wiki/Q102423226
PID_000002223463,Q102423227,Roman Anton Heinzle,https://www.wikidata.org/wiki/Q102423227
PID_000002223464,Q102423228,Alexander Seidel,https://www.wikidata.org/wiki/Q102423228
PID_000002223465,Q102423229,Clemens Zarzer,https://www.wikidata.org/wiki/Q102423229
PID_000002223466,Q102423231,Klaus Michael Kuhn,https://www.wikidata.org/wiki/Q102423231
PID_000002223526,Q102423301,Geoffrey Scott,https://www.wikidata.org/wiki/Q102423301
PID_000002223576,Q102423368,Yang Yang,https://www.wikidata.org/wiki/Q102423368
PID_000002223597,Q102423392,Xiaofeng Shi,https://www.wikidata.org/wiki/Q102423392
PID_000002223598,Q102423393,Arian Maleki,https://www.wikidata.org/wiki/Q102423393
PID_000002223602,Q102423398,Xizhen Cai,https://www.wikidata.org/wiki/Q102423398
PID_000002223603,Q102423399,Lejia Lou,https://www.wikidata.org/wiki/Q102423399
PID_000002223628,Q102423432,Yang Yang,https://www.wikidata.org/wiki/Q102423432
PID_000002223629,Q102423433,Yifan Zhang,https://www.wikidata.org/wiki/Q102423433
PID_000002223630,Q102423435,Zheng Chen,https://www.wikidata.org/wiki/Q102423435
PID_000002223649,Q102423464,Gennady D. Kartashov,https://www.wikidata.org/wiki/Q102423464
PID_000002223672,Q102423488,Prashant Khare,https://www.wikidata.org/wiki/Q102423488
PID_000002223674,Q102423490,Chintan Mehta,https://www.wikidata.org/wiki/Q102423490
PID_000002223807,Q102423652,Mona Merling,https://www.wikidata.org/wiki/Q102423652
PID_000002223808,Q102423653,Rolf Hoyer,https://www.wikidata.org/wiki/Q102423653
PID_000002223815,Q102423661,Yuyan Wang,https://www.wikidata.org/wiki/Q102423661
PID_000002223836,Q102423688,Huan Lei,https://www.wikidata.org/wiki/Q102423688
PID_000002223837,Q102423689,Xiu Yang,https://www.wikidata.org/wiki/Q102423689
PID_000002223839,Q102423692,Minseok Choi,https://www.wikidata.org/wiki/Q102423692
PID_000002223840,Q102423694,Zhongqiang Zhang,https://www.wikidata.org/wiki/Q102423694
PID_000002223841,Q102423695,Adam Bjorndahl,https://www.wikidata.org/wiki/Q102423695
PID_000002224063,Q102423988,Jose L. Walteros,https://www.wikidata.org/wiki/Q102423988
PID_000002224100,Q102424057,Joshua Link,https://www.wikidata.org/wiki/Q102424057
PID_000002224115,Q102424080,Simon Manfred Lenz,https://www.wikidata.org/wiki/Q102424080
PID_000002224137,Q102424107,Corinna Prange,https://www.wikidata.org/wiki/Q102424107
PID_000002224166,Q102424145,Andrey S. Mishchenko,https://www.wikidata.org/wiki/Q102424145
PID_000002224185,Q102424171,Aimin Huang,https://www.wikidata.org/wiki/Q102424171
PID_000002224230,Q102424225,Andrew Macdonald Berdahl,https://www.wikidata.org/wiki/Q102424225
PID_000002224238,Q102424235,Joseph Zipkin,https://www.wikidata.org/wiki/Q102424235
PID_000002224243,Q102424241,Beate Commentz-Walter,https://www.wikidata.org/wiki/Q102424241
PID_000002224245,Q102424243,Reiner Güttler,https://www.wikidata.org/wiki/Q102424243
PID_000002224247,Q102424245,Stefan Hertel,https://www.wikidata.org/wiki/Q102424245
PID_000002224248,Q102424246,Bernd H. Schmidt,https://www.wikidata.org/wiki/Q102424246
PID_000002224250,Q102424249,Torben Hagerup,https://www.wikidata.org/wiki/Q102424249
PID_000002224251,Q102424250,Hans Rohnert,https://www.wikidata.org/wiki/Q102424250
PID_000002224252,Q102424251,Otfried Fries,https://www.wikidata.org/wiki/Q102424251
PID_000002224253,Q102424253,Christian Rüb,https://www.wikidata.org/wiki/Q102424253
PID_000002224254,Q102424254,Gao Shaodi,https://www.wikidata.org/wiki/Q102424254
PID_000002224255,Q102424255,Stefan Schirra,https://www.wikidata.org/wiki/Q102424255
PID_000002224256,Q102424256,Stefan Meiser,https://www.wikidata.org/wiki/Q102424256
PID_000002224257,Q102424257,Michael Müller,https://www.wikidata.org/wiki/Q102424257
PID_000002224258,Q102424259,Boris Teia,https://www.wikidata.org/wiki/Q102424259
PID_000002224259,Q102424261,Christian Schwarz,https://www.wikidata.org/wiki/Q102424261
PID_000002224260,Q102424262,Christian Uhrig,https://www.wikidata.org/wiki/Q102424262
PID_000002224261,Q102424263,Gerhard Klär,https://www.wikidata.org/wiki/Q102424263
PID_000002224262,Q102424264,Ronald Rasch,https://www.wikidata.org/wiki/Q102424264
PID_000002224263,Q102424265,Erik Schwarzenecker,https://www.wikidata.org/wiki/Q102424265
PID_000002224264,Q102424266,Christoph Burnikel,https://www.wikidata.org/wiki/Q102424266
PID_000002224265,Q102424267,Christian Thiel,https://www.wikidata.org/wiki/Q102424267
PID_000002224266,Q102424268,Uli Finkler,https://www.wikidata.org/wiki/Q102424268
PID_000002224267,Q102424269,Thomas Schilz,https://www.wikidata.org/wiki/Q102424269
PID_000002224268,Q102424270,Thomas Ziegler,https://www.wikidata.org/wiki/Q102424270
PID_000002224269,Q102424271,Andreas Crauser,https://www.wikidata.org/wiki/Q102424271
PID_000002224270,Q102424272,Ernst Althaus,https://www.wikidata.org/wiki/Q102424272
PID_000002224271,Q102424273,Mark Ziegelmann,https://www.wikidata.org/wiki/Q102424273
PID_000002224272,Q102424274,Stefan Burkhardt,https://www.wikidata.org/wiki/Q102424274
PID_000002224289,Q102424291,Tobias Polzin,https://www.wikidata.org/wiki/Q102424291
PID_000002224290,Q102424293,Sven Thiel,https://www.wikidata.org/wiki/Q102424293
PID_000002224291,Q102424294,Naveen Sivadasan,https://www.wikidata.org/wiki/Q102424294
PID_000002224292,Q102424295,Rahul Ray,https://www.wikidata.org/wiki/Q102424295
PID_000002224293,Q102424296,Thomas Warken,https://www.wikidata.org/wiki/Q102424296
PID_000002224294,Q102424297,Irit Katriel,https://www.wikidata.org/wiki/Q102424297
PID_000002224295,Q102424299,Christian Lennerz,https://www.wikidata.org/wiki/Q102424299
PID_000002224296,Q102424300,Anamaria Kovac,https://www.wikidata.org/wiki/Q102424300
PID_000002224297,Q102424302,Arno Eigenwillig,https://www.wikidata.org/wiki/Q102424302
PID_000002224298,Q102424305,Pascal Schweitzer,https://www.wikidata.org/wiki/Q102424305
PID_000002224299,Q102424306,Stefan Kratsch,https://www.wikidata.org/wiki/Q102424306
PID_000002224300,Q102424307,Imran Rauf,https://www.wikidata.org/wiki/Q102424307
PID_000002224301,Q102424309,Madhusudan Manjunath,https://www.wikidata.org/wiki/Q102424309
PID_000002224302,Q102424310,Pavel Emeliyanenko,https://www.wikidata.org/wiki/Q102424310
PID_000002224303,Q102424311,Ralf Osbild,https://www.wikidata.org/wiki/Q102424311
PID_000002224304,Q102424312,Tomasz Jurkiewicz,https://www.wikidata.org/wiki/Q102424312
PID_000002224305,Q102424313,Megha Khosla,https://www.wikidata.org/wiki/Q102424313
PID_000002224333,Q102424343,Antoine Desmet,https://www.wikidata.org/wiki/Q102424343
PID_000002224334,Q102424344,Gökçe Gorbil,https://www.wikidata.org/wiki/Q102424344
PID_000002224348,Q102424360,Christof Cebulla,https://www.wikidata.org/wiki/Q102424360
PID_000002224364,Q102424378,Andreas Potschka,https://www.wikidata.org/wiki/Q102424378
PID_000002224387,Q102424402,Banh Tri An,https://www.wikidata.org/wiki/Q102424402
PID_000002224435,Q102424461,Richard David Burstein,https://www.wikidata.org/wiki/Q102424461
PID_000002224449,Q102424483,Ravi Prakash G (Ravinder) Iyer,https://www.wikidata.org/wiki/Q102424483
PID_000002224468,Q102424506,Wei-Hsuan Yu,https://www.wikidata.org/wiki/Q102424506
PID_000002224498,Q102424538,Jack Knorr,https://www.wikidata.org/wiki/Q102424538
PID_000002224511,Q102424551,Yildirm Battalgazi Yildirium,https://www.wikidata.org/wiki/Q102424551
PID_000002224512,Q102424552,Yue Yu,https://www.wikidata.org/wiki/Q102424552
PID_000002224528,Q102424570,Joachim Reichel,https://www.wikidata.org/wiki/Q102424570
PID_000002224531,Q102424574,You Ly,https://www.wikidata.org/wiki/Q102424574
PID_000002224690,Q102424763,Hung-Hsuan Chen,https://www.wikidata.org/wiki/Q102424763
PID_000002224715,Q102424796,Maximilian Beinhofer,https://www.wikidata.org/wiki/Q102424796
PID_000002224781,Q102424868,Alex Franz,https://www.wikidata.org/wiki/Q102424868
PID_000002224821,Q102424914,Brian Philip Corr,https://www.wikidata.org/wiki/Q102424914
PID_000002224832,Q102424927,Nikolai Mishachev,https://www.wikidata.org/wiki/Q102424927
PID_000002224854,Q102424951,Henriette Kröner,https://www.wikidata.org/wiki/Q102424951
PID_000002224855,Q102424952,Alona Bock,https://www.wikidata.org/wiki/Q102424952
PID_000002224856,Q102424953,Thu Nhat Tran,https://www.wikidata.org/wiki/Q102424953
PID_000002224925,Q102425030,Christopher Edward Beasley,https://www.wikidata.org/wiki/Q102425030
PID_000002224928,Q102425034,Ago-Erik Riet,https://www.wikidata.org/wiki/Q102425034
PID_000002224945,Q102425055,Weisheng Wu,https://www.wikidata.org/wiki/Q102425055
PID_000002224954,Q102425066,Jan-Hendrik Dobberstein,https://www.wikidata.org/wiki/Q102425066
PID_000002224955,Q102425067,Nasim Hajibeik,https://www.wikidata.org/wiki/Q102425067
PID_000002224976,Q102425093,M. Sambath,https://www.wikidata.org/wiki/Q102425093
PID_000002224982,Q102425099,V. Govindaraj,https://www.wikidata.org/wiki/Q102425099
PID_000002225043,Q102425206,Nicky Mouha,https://www.wikidata.org/wiki/Q102425206
PID_000002225077,Q102425253,Horst Kreienbring,https://www.wikidata.org/wiki/Q102425253
PID_000002225079,Q102425255,Gerd Gendt,https://www.wikidata.org/wiki/Q102425255
PID_000002225080,Q102425256,Peter Schnur,https://www.wikidata.org/wiki/Q102425256
PID_000002225082,Q102425259,Dieter Pepper,https://www.wikidata.org/wiki/Q102425259
PID_000002225085,Q102425262,Klaus-Uwe Fehlauer,https://www.wikidata.org/wiki/Q102425262
PID_000002225086,Q102425263,Erhard Berndt,https://www.wikidata.org/wiki/Q102425263
PID_000002225088,Q102425265,Werner Giersich,https://www.wikidata.org/wiki/Q102425265
PID_000002225089,Q102425266,Dieter Schuldt,https://www.wikidata.org/wiki/Q102425266
PID_000002225113,Q102425293,Michele Coti Zelati,https://www.wikidata.org/wiki/Q102425293
PID_000002225176,Q102425371,Sohini Roy Chowdhury,https://www.wikidata.org/wiki/Q102425371
PID_000002225234,Q102425435,Paolo Tricerri,https://www.wikidata.org/wiki/Q102425435
PID_000002225280,Q102425524,Rasha Elsahel Elhage,https://www.wikidata.org/wiki/Q102425524
PID_000002225281,Q102425525,Anna C. Gersh,https://www.wikidata.org/wiki/Q102425525
PID_000002225309,Q102425560,Liwei Zhang,https://www.wikidata.org/wiki/Q102425560
PID_000002225423,Q102425697,Michael Besier,https://www.wikidata.org/wiki/Q102425697
PID_000002225428,Q102425702,Helke Karen Hesse,https://www.wikidata.org/wiki/Q102425702
PID_000002225429,Q102425703,Bärbel Janssen,https://www.wikidata.org/wiki/Q102425703
PID_000002225436,Q102425712,Stefan Knauf,https://www.wikidata.org/wiki/Q102425712
PID_000002225437,Q102425713,Jevgeni Vihharev,https://www.wikidata.org/wiki/Q102425713
PID_000002225515,Q102425896,Li-Gang Charles Lin,https://www.wikidata.org/wiki/Q102425896
PID_000002225540,Q102425926,Karima Adel-Aissanou,https://www.wikidata.org/wiki/Q102425926
PID_000002225558,Q102425945,Sabine Stichel,https://www.wikidata.org/wiki/Q102425945
PID_000002225559,Q102425946,Andreas Vogel,https://www.wikidata.org/wiki/Q102425946
PID_000002225560,Q102425947,Konstantinos Xylouris,https://www.wikidata.org/wiki/Q102425947
PID_000002225576,Q102425969,Valentin Jijkoun,https://www.wikidata.org/wiki/Q102425969
PID_000002225577,Q102425970,Gilad Mishne,https://www.wikidata.org/wiki/Q102425970
PID_000002225578,Q102425972,Caterina Caracciolo,https://www.wikidata.org/wiki/Q102425972
PID_000002225579,Q102425974,Loredana Afanasiev,https://www.wikidata.org/wiki/Q102425974
PID_000002225580,Q102425975,Bouke Huurnink,https://www.wikidata.org/wiki/Q102425975
PID_000002225582,Q102425977,Edgar J. Meij,https://www.wikidata.org/wiki/Q102425977
PID_000002225583,Q102425978,Jiyin He,https://www.wikidata.org/wiki/Q102425978
PID_000002225584,Q102425979,Wouter Weerkamp,https://www.wikidata.org/wiki/Q102425979
PID_000002225585,Q102425980,Simon Carter,https://www.wikidata.org/wiki/Q102425980
PID_000002225598,Q102425999,Hongyan Zhang,https://www.wikidata.org/wiki/Q102425999
PID_000002225612,Q102426013,Roberto Rubio,https://www.wikidata.org/wiki/Q102426013
PID_000002225658,Q102426067,Masoud Chaboksavar,https://www.wikidata.org/wiki/Q102426067
PID_000002225673,Q102426083,Smail Yousfi,https://www.wikidata.org/wiki/Q102426083
PID_000002225693,Q102426107,Veronica Rita Antunes de Soares Quitalo,https://www.wikidata.org/wiki/Q102426107
PID_000002225731,Q102426154,Güngör Polatkan,https://www.wikidata.org/wiki/Q102426154
PID_000002225732,Q102426155,Bruno Cornelis,https://www.wikidata.org/wiki/Q102426155
PID_000002225882,Q102426333,Yakov Savelyev,https://www.wikidata.org/wiki/Q102426333
PID_000002225911,Q102426370,Artem Starostin,https://www.wikidata.org/wiki/Q102426370
PID_000002225912,Q102426371,Yijin Wu,https://www.wikidata.org/wiki/Q102426371
PID_000002226028,Q102426513,Christoph Peters,https://www.wikidata.org/wiki/Q102426513
PID_000002226046,Q102426533,Dusan Popovic,https://www.wikidata.org/wiki/Q102426533
PID_000002226049,Q102426539,Tao Wu,https://www.wikidata.org/wiki/Q102426539
PID_000002226072,Q102426569,Ahmad Al'Sadeh,https://www.wikidata.org/wiki/Q102426569
PID_000002226073,Q102426570,Haojin Yang,https://www.wikidata.org/wiki/Q102426570
PID_000002226074,Q102426571,Hosnieh Rafiee,https://www.wikidata.org/wiki/Q102426571
PID_000002226075,Q102426572,Nadine Steinmetz,https://www.wikidata.org/wiki/Q102426572
PID_000002226077,Q102426574,Franka Grünewald,https://www.wikidata.org/wiki/Q102426574
PID_000002226078,Q102426575,Ibrahim Takouna,https://www.wikidata.org/wiki/Q102426575
PID_000002226193,Q102426705,Manos Tsagkias,https://www.wikidata.org/wiki/Q102426705
PID_000002226194,Q102426706,Katja Hofmann,https://www.wikidata.org/wiki/Q102426706
PID_000002226195,Q102426708,Marc Bron,https://www.wikidata.org/wiki/Q102426708
PID_000002226229,Q102426744,Elvynna Leong,https://www.wikidata.org/wiki/Q102426744
PID_000002226261,Q102426779,Mykhailo Pupashenko,https://www.wikidata.org/wiki/Q102426779
PID_000002226309,Q102426834,Anton Kostiuk,https://www.wikidata.org/wiki/Q102426834
PID_000002226416,Q102427010,Timothy Doster,https://www.wikidata.org/wiki/Q102427010
PID_000002226442,Q102427039,Sergey Victor Ludkovsky,https://www.wikidata.org/wiki/Q102427039
PID_000002226483,Q102427085,Marc Michael,https://www.wikidata.org/wiki/Q102427085
PID_000002226561,Q102427173,Boris Dmitrievich Gnedenko,https://www.wikidata.org/wiki/Q102427173
PID_000002226646,Q102427280,Claudia Maria Colciago,https://www.wikidata.org/wiki/Q102427280
PID_000002226689,Q102427346,Augusto Santos,https://www.wikidata.org/wiki/Q102427346
PID_000002226690,Q102427347,Joel Harley,https://www.wikidata.org/wiki/Q102427347
PID_000002226701,Q102427360,Bernd Kehrer,https://www.wikidata.org/wiki/Q102427360
PID_000002226703,Q102427362,Heidrun Schumann,https://www.wikidata.org/wiki/Q102427362
PID_000002226705,Q102427364,Helmut Mende,https://www.wikidata.org/wiki/Q102427364
PID_000002226707,Q102427366,Bodo Urban,https://www.wikidata.org/wiki/Q102427366
PID_000002226710,Q102427369,Christa Radloff,https://www.wikidata.org/wiki/Q102427369
PID_000002226711,Q102427370,Thomas Pätz,https://www.wikidata.org/wiki/Q102427370
PID_000002226712,Q102427371,Angelika Ballschmiter,https://www.wikidata.org/wiki/Q102427371
PID_000002226715,Q102427377,Günther Kundt,https://www.wikidata.org/wiki/Q102427377
PID_000002226718,Q102427381,Bernd Mäder,https://www.wikidata.org/wiki/Q102427381
PID_000002226720,Q102427384,Uwe Lämmel,https://www.wikidata.org/wiki/Q102427384
PID_000002226722,Q102427386,Manfred Möhring,https://www.wikidata.org/wiki/Q102427386
PID_000002226724,Q102427388,Andreas Grube,https://www.wikidata.org/wiki/Q102427388
PID_000002226727,Q102427391,Heide-Rose Vatterrott,https://www.wikidata.org/wiki/Q102427391
PID_000002226728,Q102427392,Manfred Karte,https://www.wikidata.org/wiki/Q102427392
PID_000002226729,Q102427393,Gerhard Vatterrott,https://www.wikidata.org/wiki/Q102427393
PID_000002226730,Q102427394,Volker Hartmann,https://www.wikidata.org/wiki/Q102427394
PID_000002226731,Q102427395,Frank-Peter Maaß,https://www.wikidata.org/wiki/Q102427395
PID_000002226733,Q102427397,Bernd Karstens,https://www.wikidata.org/wiki/Q102427397
PID_000002226735,Q102427399,Christine Stapel,https://www.wikidata.org/wiki/Q102427399
PID_000002226737,Q102427402,Egbert Schlungbaum,https://www.wikidata.org/wiki/Q102427402
PID_000002226740,Q102427406,Dirk Henze,https://www.wikidata.org/wiki/Q102427406
PID_000002226743,Q102427409,Thomas Haberstroh,https://www.wikidata.org/wiki/Q102427409
PID_000002226757,Q102427425,Grigoriy Tomsky,https://www.wikidata.org/wiki/Q102427425
PID_000002226759,Q102427427,Oleg Malafeev,https://www.wikidata.org/wiki/Q102427427
PID_000002226760,Q102427428,Viktor Zakharov,https://www.wikidata.org/wiki/Q102427428
PID_000002226761,Q102427429,Nikolai Danilov,https://www.wikidata.org/wiki/Q102427429
PID_000002226762,Q102427431,Andrey Garnaev,https://www.wikidata.org/wiki/Q102427431
PID_000002226763,Q102427432,Sergey Chistyakov,https://www.wikidata.org/wiki/Q102427432
