subject_id,relation_id,object_id
PID_000013023656,RID_0007,PID_000004023704
PID_000012334735,RID_0007,PID_000004023704
PID_000008460753,RID_0009,PID_000004023704
PID_000008461247,RID_0007,PID_000004023704
PID_000008458564,RID_0004,PID_000004023704
PID_000014212206,RID_0009,PID_000004029592
PID_000008808054,RID_0021,PID_000004030149
PID_000011267776,RID_0019,PID_000004030345
PID_000008719439,RID_0019,PID_000004030345
PID_000008680577,RID_0021,PID_000004030345
PID_000009944694,RID_0021,PID_000004032538
PID_000012096905,RID_0019,PID_000004034429
PID_000013403969,RID_0009,PID_000004034450
PID_000008756929,RID_0007,PID_000004034565
PID_000008343477,RID_0021,PID_000004034972
PID_000004345337,RID_0021,PID_000004035448
PID_000010936015,RID_0021,PID_000004035802
PID_000013373406,RID_0007,PID_000004034450
PID_000007807442,RID_0007,PID_000004034565
PID_000009918208,RID_0021,PID_000004035448
PID_000012313178,RID_0007,PID_000004034450
PID_000008139551,RID_0004,PID_000004034565
PID_000006904972,RID_0009,PID_000004034450
PID_000008673143,RID_0007,PID_000004034565
PID_000004664064,RID_0007,PID_000004034450
PID_000003319427,RID_0009,PID_000004034565
PID_000010728638,RID_0007,PID_000004034565
PID_000008352560,RID_0009,PID_000004034565
PID_000004856194,RID_0007,PID_000004034565
PID_000007800420,RID_0007,PID_000004034565
PID_000013326795,RID_0021,PID_000004037391
PID_000007255143,RID_0007,PID_000004046818
PID_000012766244,RID_0007,PID_000004047437
PID_000004342140,RID_0007,PID_000004047493
PID_000007518241,RID_0007,PID_000004047863
PID_000008966431,RID_0007,PID_000004047876
PID_000002681068,RID_0009,PID_000004046818
PID_000012096905,RID_0007,PID_000004047437
PID_000004340371,RID_0007,PID_000004047493
PID_000004338130,RID_0007,PID_000004047863
PID_000004338894,RID_0007,PID_000004047876
PID_000011404259,RID_0009,PID_000004047437
PID_000003931822,RID_0007,PID_000004047493
PID_000002976140,RID_0007,PID_000004047863
PID_000007256449,RID_0009,PID_000004047876
PID_000002736854,RID_0009,PID_000004047437
PID_000003830296,RID_0007,PID_000004047493
PID_000004789682,RID_0007,PID_000004047863
PID_000003795711,RID_0007,PID_000004047876
PID_000002736880,RID_0007,PID_000004047437
PID_000006025233,RID_0007,PID_000004047493
PID_000004789681,RID_0007,PID_000004047863
PID_000003771086,RID_0007,PID_000004047876
PID_000006023360,RID_0007,PID_000004047493
PID_000004701959,RID_0007,PID_000004047863
PID_000008616824,RID_0007,PID_000004047876
PID_000007347777,RID_0007,PID_000004047493
PID_000003882636,RID_0009,PID_000004047863
PID_000008594550,RID_0009,PID_000004047876
PID_000003813840,RID_0007,PID_000004047493
PID_000003856099,RID_0007,PID_000004047863
PID_000004136751,RID_0007,PID_000004047876
PID_000003812726,RID_0007,PID_000004047493
PID_000002364024,RID_0007,PID_000004047863
PID_000004073803,RID_0007,PID_000004047876
PID_000003748005,RID_0007,PID_000004047493
PID_000011305985,RID_0007,PID_000004047863
PID_000003997336,RID_0007,PID_000004047876
PID_000008674152,RID_0007,PID_000004047493
PID_000008942272,RID_0007,PID_000004047863
PID_000008606705,RID_0007,PID_000004047493
PID_000003001279,RID_0007,PID_000004047863
PID_000004270661,RID_0007,PID_000004047493
PID_000008594753,RID_0007,PID_000004047863
PID_000004270654,RID_0007,PID_000004047493
PID_000004073694,RID_0007,PID_000004047863
PID_000004251060,RID_0007,PID_000004047493
PID_000008519113,RID_0007,PID_000004047863
PID_000004291151,RID_0007,PID_000004047493
PID_000008494827,RID_0009,PID_000004047863
PID_000003299881,RID_0007,PID_000004047493
PID_000008458958,RID_0007,PID_000004047863
PID_000006938326,RID_0007,PID_000004047493
PID_000004063802,RID_0007,PID_000004047863
PID_000008471502,RID_0007,PID_000004047493
PID_000003993477,RID_0007,PID_000004047863
PID_000008462429,RID_0009,PID_000004047493
PID_000003991564,RID_0007,PID_000004047863
PID_000003993662,RID_0007,PID_000004047493
PID_000002036274,RID_0007,PID_000004047863
PID_000008224851,RID_0011,PID_000004048802
PID_000013326795,RID_0021,PID_000004049903
PID_000011284712,RID_0034,PID_000004049948
PID_000008419110,RID_0021,PID_000004048802
PID_000004793450,RID_0021,PID_000004049903
PID_000008957705,RID_0021,PID_000004051831
PID_000008957705,RID_0022,PID_000004051842
PID_000009424520,RID_0034,PID_000004051988
PID_000003858997,RID_0007,PID_000004052426
PID_000007427417,RID_0004,PID_000004052483
PID_000003854187,RID_0007,PID_000004052426
PID_000008674101,RID_0007,PID_000004052426
PID_000008674138,RID_0007,PID_000004052426
PID_000008673877,RID_0009,PID_000004052426
PID_000004295279,RID_0007,PID_000004052426
PID_000004249796,RID_0007,PID_000004052426
PID_000004292492,RID_0007,PID_000004052426
PID_000004167583,RID_0007,PID_000004052426
PID_000004142255,RID_0007,PID_000004052426
PID_000004073697,RID_0007,PID_000004052426
PID_000002658574,RID_0009,PID_000004052426
PID_000008811768,RID_0021,PID_000004053121
PID_000008963453,RID_0009,PID_000004053134
PID_000006774584,RID_0007,PID_000004053212
PID_000004330160,RID_0007,PID_000004053326
PID_000010936015,RID_0021,PID_000004053557
PID_000011286084,RID_0004,PID_000004053758
PID_000004330160,RID_0007,PID_000004054206
PID_000013906240,RID_0011,PID_000004054407
PID_000013906240,RID_0011,PID_000004054430
PID_000008957705,RID_0022,PID_000004054435
PID_000008957705,RID_0021,PID_000004054436
PID_000008957705,RID_0021,PID_000004054438
PID_000008846957,RID_0021,PID_000004053121
PID_000004080557,RID_0009,PID_000004053134
PID_000004333626,RID_0007,PID_000004053326
PID_000004333626,RID_0007,PID_000004054206
PID_000004054430,RID_0007,PID_000004054407
PID_000004054407,RID_0007,PID_000004054430
PID_000003867303,RID_0007,PID_000004053326
PID_000003867303,RID_0007,PID_000004054206
PID_000003859048,RID_0007,PID_000004053326
PID_000003859048,RID_0007,PID_000004054206
PID_000003856478,RID_0007,PID_000004053326
PID_000003856478,RID_0007,PID_000004054206
PID_000003854221,RID_0007,PID_000004053326
PID_000003854221,RID_0007,PID_000004054206
PID_000009778698,RID_0009,PID_000004053326
PID_000003809677,RID_0007,PID_000004054206
PID_000003809677,RID_0007,PID_000004053326
PID_000008673877,RID_0007,PID_000004054206
PID_000008673877,RID_0007,PID_000004053326
PID_000008626516,RID_0007,PID_000004054206
PID_000008626516,RID_0007,PID_000004053326
PID_000004296973,RID_0007,PID_000004054206
PID_000004296973,RID_0007,PID_000004053326
PID_000004258063,RID_0007,PID_000004054206
PID_000004258063,RID_0007,PID_000004053326
PID_000004168065,RID_0007,PID_000004054206
PID_000004168065,RID_0007,PID_000004053326
PID_000004137274,RID_0007,PID_000004054206
PID_000004137274,RID_0007,PID_000004053326
PID_000004137384,RID_0007,PID_000004054206
PID_000004137384,RID_0007,PID_000004053326
PID_000008519084,RID_0009,PID_000004054206
PID_000008519084,RID_0009,PID_000004053326
PID_000006131419,RID_0007,PID_000004054206
PID_000006131419,RID_0007,PID_000004053326
PID_000006819323,RID_0009,PID_000004054206
PID_000004063865,RID_0007,PID_000004053326
PID_000004063865,RID_0007,PID_000004054206
PID_000004060801,RID_0007,PID_000004053326
PID_000004060801,RID_0007,PID_000004054206
PID_000004059813,RID_0007,PID_000004053326
PID_000004059813,RID_0007,PID_000004054206
PID_000004054206,RID_0007,PID_000004053326
PID_000004053326,RID_0007,PID_000004054206
PID_000003999410,RID_0007,PID_000004053326
PID_000003999410,RID_0007,PID_000004054206
PID_000003991829,RID_0007,PID_000004053326
PID_000003991829,RID_0007,PID_000004054206
PID_000008963453,RID_0009,PID_000004054838
PID_000008957705,RID_0022,PID_000004054857
PID_000007764032,RID_0034,PID_000004055654
PID_000004055791,RID_0009,PID_000004055737
PID_000004055737,RID_0003,PID_000004055791
PID_000014114347,RID_0021,PID_000004055807
PID_000004079917,RID_0034,PID_000004055817
PID_000011304629,RID_0009,PID_000004054838
PID_000004802026,RID_0021,PID_000004055807
PID_000004771084,RID_0004,PID_000004055807
PID_000008846957,RID_0021,PID_000004055807
PID_000008343477,RID_0021,PID_000004056685
PID_000008789458,RID_0021,PID_000004057172
PID_000011205677,RID_0003,PID_000004057226
PID_000008963453,RID_0009,PID_000004057481
PID_000008963453,RID_0007,PID_000004057484
PID_000008963453,RID_0002,PID_000004057485
PID_000011267173,RID_0011,PID_000004058008
PID_000008877811,RID_0021,PID_000004057172
PID_000008777132,RID_0004,PID_000004057226
PID_000008963205,RID_0007,PID_000004057481
PID_000004354853,RID_0007,PID_000004057484
PID_000004354853,RID_0002,PID_000004057485
PID_000011238754,RID_0009,PID_000004058008
PID_000010607526,RID_0003,PID_000004057226
PID_000002924026,RID_0009,PID_000004057481
PID_000003663913,RID_0009,PID_000004057484
PID_000003663913,RID_0004,PID_000004057485
PID_000007886246,RID_0011,PID_000004058008
PID_000010119879,RID_0003,PID_000004057226
PID_000011265414,RID_0007,PID_000004057481
PID_000012173808,RID_0007,PID_000004057484
PID_000012173808,RID_0002,PID_000004057485
PID_000007836772,RID_0007,PID_000004058008
PID_000011265454,RID_0007,PID_000004057481
PID_000008605326,RID_0007,PID_000004057484
PID_000008605326,RID_0002,PID_000004057485
PID_000012184796,RID_0011,PID_000004058008
PID_000011265449,RID_0007,PID_000004057481
PID_000004089315,RID_0007,PID_000004057484
PID_000004089315,RID_0002,PID_000004057485
PID_000011306492,RID_0011,PID_000004058008
PID_000011266113,RID_0007,PID_000004057481
PID_000004057485,RID_0009,PID_000004057484
PID_000004057484,RID_0002,PID_000004057485
PID_000011307082,RID_0011,PID_000004058008
PID_000011206918,RID_0007,PID_000004057481
PID_000007417102,RID_0011,PID_000004058008
PID_000007327913,RID_0007,PID_000004057481
PID_000007367643,RID_0011,PID_000004058008
PID_000008605327,RID_0007,PID_000004057481
PID_000009421812,RID_0011,PID_000004058008
PID_000003272483,RID_0007,PID_000004057481
PID_000008515506,RID_0011,PID_000004058008
PID_000004079106,RID_0007,PID_000004057481
PID_000008500494,RID_0011,PID_000004058008
PID_000004137535,RID_0007,PID_000004057481
PID_000004060322,RID_0011,PID_000004058008
PID_000004108802,RID_0007,PID_000004057481
PID_000004060230,RID_0007,PID_000004058008
PID_000004089187,RID_0007,PID_000004057481
PID_000004089181,RID_0007,PID_000004057481
PID_000004089185,RID_0007,PID_000004057481
PID_000004089186,RID_0007,PID_000004057481
PID_000008548369,RID_0007,PID_000004057481
PID_000008449287,RID_0007,PID_000004057481
PID_000008966161,RID_0009,PID_000004065268
PID_000004065459,RID_0003,PID_000004065371
PID_000004065371,RID_0009,PID_000004065459
PID_000008272187,RID_0004,PID_000004065580
PID_000009010398,RID_0021,PID_000004065682
PID_000007457803,RID_0019,PID_000004066219
PID_000007246718,RID_0009,PID_000004066664
PID_000013385044,RID_0021,PID_000004066694
PID_000004066906,RID_0003,PID_000004066827
PID_000004329046,RID_0009,PID_000004065268
PID_000004063699,RID_0003,PID_000004065371
PID_000004063699,RID_0007,PID_000004065459
PID_000011267489,RID_0003,PID_000004065580
PID_000008956579,RID_0021,PID_000004065682
PID_000007373118,RID_0019,PID_000004066219
PID_000002451044,RID_0007,PID_000004066664
PID_000013373895,RID_0021,PID_000004066694
PID_000008459224,RID_0009,PID_000004065268
PID_000011267306,RID_0003,PID_000004065580
PID_000004734923,RID_0021,PID_000004065682
PID_000004816535,RID_0019,PID_000004066219
PID_000004249982,RID_0009,PID_000004066664
PID_000013162303,RID_0021,PID_000004066694
PID_000011267311,RID_0003,PID_000004065580
PID_000008552947,RID_0021,PID_000004065682
PID_000008448285,RID_0019,PID_000004066219
PID_000010451741,RID_0021,PID_000004066694
PID_000008825243,RID_0003,PID_000004065580
PID_000011136143,RID_0021,PID_000004066694
PID_000003186044,RID_0003,PID_000004065580
PID_000007447733,RID_0021,PID_000004066694
PID_000003186048,RID_0003,PID_000004065580
PID_000007447733,RID_0022,PID_000004066694
PID_000003873557,RID_0003,PID_000004065580
PID_000004433475,RID_0021,PID_000004066694
PID_000004411651,RID_0021,PID_000004066694
PID_000004410794,RID_0021,PID_000004066694
PID_000004405722,RID_0021,PID_000004066694
PID_000004405179,RID_0021,PID_000004066694
PID_000004403228,RID_0021,PID_000004066694
PID_000003632938,RID_0021,PID_000004066694
PID_000009826495,RID_0021,PID_000004066694
PID_000011326088,RID_0021,PID_000004066694
PID_000007317637,RID_0021,PID_000004066694
PID_000004536904,RID_0011,PID_000004066694
PID_000004490323,RID_0021,PID_000004066694
PID_000004489737,RID_0021,PID_000004066694
PID_000004489001,RID_0021,PID_000004066694
PID_000004467606,RID_0021,PID_000004066694
PID_000004467381,RID_0021,PID_000004066694
PID_000004464061,RID_0021,PID_000004066694
PID_000013244869,RID_0021,PID_000004066694
PID_000013268218,RID_0021,PID_000004066694
PID_000010178810,RID_0021,PID_000004066694
PID_000008609159,RID_0021,PID_000004066694
PID_000007132816,RID_0021,PID_000004066694
PID_000004291881,RID_0021,PID_000004066694
PID_000003392957,RID_0009,PID_000004066694
PID_000004074838,RID_0021,PID_000004066694
PID_000013127182,RID_0021,PID_000004066694
PID_000013088779,RID_0021,PID_000004066694
PID_000013067364,RID_0021,PID_000004066694
PID_000007731639,RID_0021,PID_000004066694
PID_000004008790,RID_0021,PID_000004066694
PID_000004066827,RID_0009,PID_000004066906
PID_000010936015,RID_0021,PID_000004066910
PID_000007760696,RID_0009,PID_000004066944
PID_000008295446,RID_0009,PID_000004067060
PID_000008295446,RID_0004,PID_000004067072
PID_000008506598,RID_0021,PID_000004067585
PID_000004070828,RID_0034,PID_000004067060
PID_000004067060,RID_0002,PID_000004067072
PID_000004067072,RID_0009,PID_000004067060
PID_000007831856,RID_0021,PID_000004069591
PID_000008560230,RID_0034,PID_000004070090
PID_000010936015,RID_0021,PID_000004070311
PID_000007444208,RID_0003,PID_000004070610
PID_000007506439,RID_0003,PID_000004070775
PID_000008295446,RID_0034,PID_000004070828
PID_000004794026,RID_0021,PID_000004069591
PID_000012275555,RID_0003,PID_000004070610
PID_000004067060,RID_0034,PID_000004070828
PID_000004763646,RID_0021,PID_000004069591
PID_000009917392,RID_0003,PID_000004070610
PID_000004740737,RID_0021,PID_000004069591
PID_000009906478,RID_0004,PID_000004070610
PID_000008846957,RID_0021,PID_000004071246
PID_000009297695,RID_0034,PID_000004684906
PID_000008063741,RID_0061,PID_000004685147
PID_000004391389,RID_0004,PID_000004685147
PID_000004391389,RID_0061,PID_000004685147
PID_000012256253,RID_0034,PID_000004685147
PID_000008172783,RID_0011,PID_000004685147
PID_000008084778,RID_0012,PID_000004685147
PID_000008638067,RID_0009,PID_000004685147
PID_000008618976,RID_0002,PID_000004685147
PID_000008015760,RID_0004,PID_000004685147
PID_000002228667,RID_0007,PID_000004685147
PID_000002228641,RID_0007,PID_000004685147
PID_000008353365,RID_0009,PID_000004685147
PID_000008490328,RID_0007,PID_000004685147
PID_000008440290,RID_0002,PID_000004685147
PID_000008560230,RID_0034,PID_000004685961
PID_000008337592,RID_0012,PID_000004686337
PID_000009646393,RID_0009,PID_000004686591
PID_000008639357,RID_0021,PID_000004686745
PID_000006922272,RID_0022,PID_000004687626
PID_000012771775,RID_0009,PID_000004686591
PID_000011151607,RID_0007,PID_000004686591
PID_000009793969,RID_0004,PID_000004686591
PID_000008151447,RID_0007,PID_000004686591
PID_000013196918,RID_0007,PID_000004686591
PID_000002244907,RID_0007,PID_000004686591
PID_000012303192,RID_0011,PID_000004686591
PID_000006795007,RID_0002,PID_000004688018
PID_000008560230,RID_0034,PID_000004688534
PID_000012185543,RID_0009,PID_000004690563
PID_000008594029,RID_0009,PID_000004690563
PID_000009317223,RID_0007,PID_000004690563
PID_000008464016,RID_0007,PID_000004690563
PID_000004673902,RID_0007,PID_000004690563
PID_000008165335,RID_0034,PID_000004693550
PID_000008560230,RID_0034,PID_000004693550
PID_000006791455,RID_0004,PID_000004694489
PID_000008560230,RID_0034,PID_000004694678
PID_000008560230,RID_0034,PID_000004694688
PID_000007521294,RID_0009,PID_000004694929
PID_000004954569,RID_0004,PID_000004694489
PID_000007465537,RID_0007,PID_000004694929
PID_000008488618,RID_0004,PID_000004694489
PID_000010111926,RID_0009,PID_000004694929
PID_000006966780,RID_0011,PID_000004694929
PID_000008560230,RID_0034,PID_000004698118
PID_000008560230,RID_0021,PID_000004698129
PID_000008560230,RID_0021,PID_000004698170
PID_000008560230,RID_0034,PID_000004698444
PID_000008560230,RID_0034,PID_000004698772
PID_000008560230,RID_0034,PID_000004699012
PID_000008560230,RID_0034,PID_000004699893
PID_000009865825,RID_0007,PID_000004700123
PID_000011232923,RID_0003,PID_000004700142
PID_000008560230,RID_0034,PID_000004700123
PID_000008563531,RID_0003,PID_000004700142
PID_000011399131,RID_0003,PID_000004700142
PID_000007320629,RID_0004,PID_000004700142
PID_000008482383,RID_0003,PID_000004700142
PID_000008996286,RID_0007,PID_000004700301
PID_000008996286,RID_0003,PID_000004700319
PID_000008996286,RID_0009,PID_000004700755
PID_000008649015,RID_0021,PID_000004700806
PID_000008560230,RID_0034,PID_000004701485
PID_000012201799,RID_0009,PID_000004701530
PID_000004178424,RID_0034,PID_000004701545
PID_000008560230,RID_0034,PID_000004701600
PID_000008560230,RID_0034,PID_000004701673
PID_000008560230,RID_0034,PID_000004701681
PID_000007518241,RID_0007,PID_000004701959
PID_000007728809,RID_0021,PID_000004702095
PID_000008996290,RID_0009,PID_000004700301
PID_000008605770,RID_0004,PID_000004700319
PID_000009097308,RID_0009,PID_000004701530
PID_000008560230,RID_0034,PID_000004701545
PID_000004338130,RID_0007,PID_000004701959
PID_000008082100,RID_0007,PID_000004700301
PID_000008325107,RID_0003,PID_000004700319
PID_000002976140,RID_0007,PID_000004701959
PID_000008605770,RID_0009,PID_000004700301
PID_000004789682,RID_0007,PID_000004701959
PID_000008325107,RID_0007,PID_000004700301
PID_000004789681,RID_0007,PID_000004701959
PID_000006794440,RID_0007,PID_000004700301
PID_000003856099,RID_0007,PID_000004701959
PID_000002364024,RID_0007,PID_000004701959
PID_000011305985,RID_0007,PID_000004701959
PID_000008942272,RID_0007,PID_000004701959
